기준연도,학교명,대계열,재학생,실모집인원,재학생충원율
2021,전주대학교,공학계열,2441,2426,100.6
2021,전주대학교,예체능계열,1351,1207,111.9
2021,전주대학교,자연과학계열,2159,2024,106.7
2021,전주대학교,인문사회계열,5388,4481,120.2
2021,정석대학,인문사회계열,50,55,90.9
2021,정석대학,공학계열,10,145,6.9
2021,제주국제대학교,공학계열,302,630,47.9
2021,제주국제대학교,인문사회계열,198,805,24.6
2021,제주국제대학교,자연과학계열,10,80,12.5
2021,제주국제대학교,예체능계열,237,564,42
2021,제주대학교,공학계열,1743,1559,111.8
2021,제주대학교,예체능계열,621,590,105.3
2021,제주대학교,자연과학계열,2747,2554,107.6
2021,제주대학교,인문사회계열,4367,3617,120.7
2021,제주대학교,의학계열,216,200,108
2021,조선대학교,공학계열,6200,5859,105.8
2021,조선대학교,예체능계열,2073,1985,104.4
2021,조선대학교,자연과학계열,2809,2923,96.1
2021,조선대학교,의학계열,809,820,98.7
2021,조선대학교,인문사회계열,6886,6535,105.4
2021,중부대학교,자연과학계열,1177,1086,108.4
2021,중부대학교,인문사회계열,3388,3421,99
2021,중부대학교,예체능계열,1701,1725,98.6
2021,중부대학교,공학계열,1588,1548,102.6
2021,중앙대학교,예체능계열,574,512,112.1
2021,중앙대학교,공학계열,4346,3558,122.1
2021,중앙대학교,의학계열,364,344,105.8
2021,중앙대학교,인문사회계열,10925,6502,168
2021,중앙대학교,자연과학계열,2630,2524,104.2
2021,중앙대학교 _제2캠퍼스,자연과학계열,1182,1294,91.3
2021,중앙대학교 _제2캠퍼스,인문사회계열,58,0,0
2021,중앙대학교 _제2캠퍼스,예체능계열,3544,2902,122.1
2021,중앙대학교 _제2캠퍼스,공학계열,315,408,77.2
2021,중앙승가대학교,인문사회계열,125,480,26
2021,중원대학교,예체능계열,584,599,97.5
2021,중원대학교,공학계열,1124,1125,99.9
2021,중원대학교,인문사회계열,951,803,118.4
2021,중원대학교,자연과학계열,1276,1248,102.2
2021,진주교육대학교,예체능계열,332,0,0
2021,진주교육대학교,자연과학계열,439,0,0
2021,진주교육대학교,인문사회계열,558,1276,43.7
2021,차의과학대학교,인문사회계열,1010,913,110.6
2021,차의과학대학교,자연과학계열,1218,1103,110.4
2021,창신대학교,공학계열,260,382,68.1
2021,창신대학교,예체능계열,238,255,93.3
2021,창신대학교,자연과학계열,570,498,114.5
2021,창신대학교,인문사회계열,736,840,87.6
2021,청운대학교,자연과학계열,437,415,105.3
2021,청운대학교,예체능계열,967,1017,95.1
2021,청운대학교,공학계열,1592,1100,144.7
2021,청운대학교,인문사회계열,2807,2502,112.2
2021,청주교육대학교,자연과학계열,395,0,0
2021,청주교육대학교,인문사회계열,495,1144,43.3
2021,청주교육대학교,예체능계열,300,0,0
2021,청주대학교,자연과학계열,1626,1392,116.8
2021,청주대학교,공학계열,3025,3428,88.2
2021,청주대학교,예체능계열,1450,1333,108.8
2021,청주대학교,인문사회계열,4675,4414,105.9
2021,초당대학교,인문사회계열,1066,967,110.2
2021,초당대학교,자연과학계열,1157,1035,111.8
2021,초당대학교,예체능계열,226,211,107.1
2021,초당대학교,공학계열,773,795,97.2
2021,총신대학교,예체능계열,261,229,114
2021,총신대학교,인문사회계열,1349,1132,119.2
2021,추계예술대학교,예체능계열,826,810,102
2021,추계예술대학교,인문사회계열,288,247,116.6
2021,춘천교육대학교,인문사회계열,551,1284,42.9
2021,춘천교육대학교,자연과학계열,427,0,0
2021,춘천교육대학교,예체능계열,332,0,0
2021,충남대학교,공학계열,4880,4137,118
2021,충남대학교,의학계열,692,656,105.5
2021,충남대학교,예체능계열,906,832,108.9
2021,충남대학교,자연과학계열,4932,4322,114.1
2021,충남대학교,인문사회계열,6106,4444,137.4
2021,충북대학교,공학계열,4274,3564,119.9
2021,충북대학교,의학계열,423,380,111.3
2021,충북대학교,예체능계열,251,252,99.6
2021,충북대학교,자연과학계열,3802,3614,105.2
2021,충북대학교,인문사회계열,4295,3580,120
2021,칼빈대학교,인문사회계열,461,308,149.7
2021,칼빈대학교,예체능계열,37,52,71.2
2021,평택대학교,자연과학계열,1139,1178,96.7
2021,평택대학교,인문사회계열,1827,1447,126.3
2021,평택대학교,공학계열,133,136,97.8
2021,평택대학교,예체능계열,641,609,105.3
2021,포항공과대학교,자연과학계열,176,0,0
2021,포항공과대학교,공학계열,1176,1280,91.9
2021,한경국립대학교,자연과학계열,1396,1348,103.6
2021,한경국립대학교,공학계열,2464,2337,105.4
2021,한경국립대학교,인문사회계열,831,676,122.9
2021,한경국립대학교,예체능계열,381,284,134.2
2021,한국공학대학교,공학계열,6282,4667,134.6
2021,한국공학대학교,예체능계열,41,297,13.8
2021,한국공학대학교,인문사회계열,708,556,127.3
2021,한국과학기술원,인문사회계열,57,120,47.5
2021,한국과학기술원,자연과학계열,820,1316,62.3
2021,한국과학기술원,공학계열,2742,2444,112.2
2021,한국교원대학교,예체능계열,246,234,105.1
2021,한국교원대학교,자연과학계열,618,569,108.6
2021,한국교원대학교,인문사회계열,1360,1224,111.1
2021,한국교원대학교,공학계열,162,157,103.2
2021,한국기술교육대학교,공학계열,3468,2880,120.4
2021,한국기술교육대학교,인문사회계열,645,464,139
2021,한국방송통신대학교,공학계열,828,1200,69
2021,한국방송통신대학교,예체능계열,1001,1500,66.7
2021,한국방송통신대학교,자연과학계열,30187,46150,65.4
2021,한국방송통신대학교,인문사회계열,72597,168150,43.2
2021,한국성서대학교,자연과학계열,225,180,125
2021,한국성서대학교,인문사회계열,676,572,118.2
2021,한국성서대학교,공학계열,157,140,112.1
2021,한국예술종합학교,예체능계열,2647,2252,117.5
2021,한국외국어대학교,인문사회계열,15119,11340,133.3
2021,한국외국어대학교,자연과학계열,1148,1032,111.2
2021,한국외국어대학교,공학계열,1255,1136,110.5
2021,한국전통문화대학교,인문사회계열,197,180,109.4
2021,한국전통문화대학교,자연과학계열,88,80,110
2021,한국전통문화대학교,예체능계열,167,160,104.4
2021,한국전통문화대학교,공학계열,161,140,115
2021,한국체육대학교,예체능계열,2447,2170,112.8
2021,한국침례신학대학교,예체능계열,151,255,59.2
2021,한국침례신학대학교,인문사회계열,907,1170,77.5
2021,한국항공대학교,인문사회계열,424,428,99.1
2021,한국항공대학교,자연과학계열,886,752,117.8
2021,한국항공대학교,공학계열,2506,2178,115.1
2021,한남대학교,예체능계열,969,948,102.2
2021,한남대학교,자연과학계열,1193,1236,96.5
2021,한남대학교,인문사회계열,6041,5760,104.9
2021,한남대학교,공학계열,2655,2829,93.8
2021,한동대학교,공학계열,1503,1415,106.2
2021,한동대학교,자연과학계열,235,227,103.5
2021,한동대학교,인문사회계열,2217,1274,174
2021,한라대학교,인문사회계열,1284,1305,98.4
2021,한라대학교,예체능계열,258,338,76.3
2021,한라대학교,공학계열,1878,1918,97.9
2021,한려대학교,인문사회계열,24,165,14.5
2021,한려대학교,자연과학계열,293,652,44.9
2021,한려대학교,예체능계열,32,147,21.8
2021,한려대학교,공학계열,4,68,5.9
2021,한림대학교,자연과학계열,1955,1951,100.2
2021,한림대학교,예체능계열,244,203,120.2
2021,한림대학교,의학계열,328,304,107.9
2021,한림대학교,공학계열,1031,936,110.1
2021,한림대학교,인문사회계열,4248,3662,116
2021,한서대학교,공학계열,1929,1753,110
2021,한서대학교,예체능계열,1252,1275,98.2
2021,한서대학교,자연과학계열,1748,1724,101.4
2021,한서대학교,인문사회계열,1880,1564,120.2
2021,한성대학교,인문사회계열,3018,3034,99.5
2021,한성대학교,공학계열,2031,1696,119.8
2021,한성대학교,예체능계열,1561,1102,141.7
2021,한세대학교,자연과학계열,171,153,111.8
2021,한세대학교,공학계열,211,189,111.6
2021,한세대학교,인문사회계열,1362,1187,114.7
2021,한세대학교,예체능계열,817,735,111.2
2021,한신대학교,인문사회계열,3983,3322,119.9
2021,한신대학교,자연과학계열,339,328,103.4
2021,한신대학교,예체능계열,154,137,112.4
2021,한신대학교,공학계열,934,897,104.1
2021,한양대학교,의학계열,441,440,100.2
2021,한양대학교,공학계열,5540,4480,123.7
2021,한양대학교,예체능계열,1880,1413,133.1
2021,한양대학교,자연과학계열,1525,1258,121.2
2021,한양대학교,인문사회계열,6414,3975,161.4
2021,한양대학교(ERICA) _분교,공학계열,4359,3625,120.2
2021,한양대학교(ERICA) _분교,자연과학계열,550,500,110
2021,한양대학교(ERICA) _분교,예체능계열,1404,1096,128.1
2021,한양대학교(ERICA) _분교,인문사회계열,3167,2272,139.4
2021,한일장신대학교,자연과학계열,226,208,108.7
2021,한일장신대학교,예체능계열,198,194,102.1
2021,한일장신대학교,인문사회계열,432,474,91.1
2021,협성대학교,공학계열,572,580,98.6
2021,협성대학교,자연과학계열,301,308,97.7
2021,협성대학교,인문사회계열,2640,2428,108.7
2021,협성대학교,예체능계열,667,700,95.3
2021,호남대학교,인문사회계열,2407,1839,130.9
2021,호남대학교,자연과학계열,1831,1781,102.8
2021,호남대학교,예체능계열,1234,1034,119.3
2021,호남대학교,공학계열,1418,1594,89
2021,호남신학대학교,인문사회계열,302,328,92.1
2021,호남신학대학교,예체능계열,188,240,78.3
2021,호서대학교,공학계열,4697,4733,99.2
2021,호서대학교,예체능계열,1726,1613,107
2021,호서대학교,자연과학계열,1673,1469,113.9
2021,호서대학교,인문사회계열,4012,3747,107.1
2021,호원대학교,공학계열,1124,963,116.7
2021,호원대학교,예체능계열,1797,1624,110.7
2021,호원대학교,자연과학계열,920,874,105.3
2021,호원대학교,인문사회계열,1432,1043,137.3
2021,홍익대학교,인문사회계열,3657,2513,145.5
2021,홍익대학교,자연과학계열,111,112,99.1
2021,홍익대학교,예체능계열,3109,1634,190.3
2021,홍익대학교,공학계열,5253,5276,99.6
2021,홍익대학교 _제2캠퍼스,인문사회계열,1321,1065,124
2021,홍익대학교 _제2캠퍼스,예체능계열,1831,1172,156.2
2021,홍익대학교 _제2캠퍼스,공학계열,2510,2992,83.9
2021,화성의과학대학교,자연과학계열,249,357,69.7
2021,화성의과학대학교,인문사회계열,138,349,39.5
2021,화성의과학대학교,예체능계열,80,265,30.2
2022,가야대학교(김해),인문사회계열,463,699,66.2
2022,가야대학교(김해),자연과학계열,1296,1480,87.6
2022,가천대학교,인문사회계열,7512,5459,137.6
2022,가천대학교,자연과학계열,3184,3010,105.8
2022,가천대학교,공학계열,6072,5570,109
2022,가천대학교,예체능계열,1588,1440,110.3
2022,가천대학교,의학계열,273,256,106.6
2022,가톨릭관동대학교,인문사회계열,2885,3743,77.1
2022,가톨릭관동대학교,자연과학계열,1274,1363,93.5
2022,가톨릭관동대학교,공학계열,1125,1652,68.1
2022,가톨릭관동대학교,예체능계열,914,1235,74
2022,가톨릭관동대학교,의학계열,235,196,119.9
2022,가톨릭꽃동네대학교,인문사회계열,154,198,77.8
2022,가톨릭꽃동네대학교,자연과학계열,235,234,100.4
2022,가톨릭대학교,인문사회계열,3490,3173,110
2022,가톨릭대학교,자연과학계열,1320,1343,98.3
2022,가톨릭대학교,공학계열,1446,1464,98.8
2022,가톨릭대학교,예체능계열,151,180,83.9
2022,가톨릭대학교 _제2캠퍼스,자연과학계열,525,506,103.8
2022,가톨릭대학교 _제2캠퍼스,의학계열,372,372,100
2022,가톨릭대학교 _제3캠퍼스,인문사회계열,201,200,100.5
2022,감리교신학대학교,인문사회계열,597,800,74.6
2022,강남대학교,인문사회계열,3828,3870,98.9
2022,강남대학교,공학계열,1503,1490,100.9
2022,강남대학교,예체능계열,577,604,95.5
2022,강서대학교,인문사회계열,1036,704,147.2
2022,강서대학교,자연과학계열,272,284,95.8
2022,강서대학교,예체능계열,84,120,70
2022,강원대학교,인문사회계열,4214,4115,102.4
2022,강원대학교,자연과학계열,4627,4712,98.2
2022,강원대학교,공학계열,2855,2660,107.3
2022,강원대학교,예체능계열,595,602,98.8
2022,강원대학교,의학계열,162,160,101.3
2022,강원대학교 _제2캠퍼스,인문사회계열,777,996,78
2022,강원대학교 _제2캠퍼스,자연과학계열,1295,1482,87.4
2022,강원대학교 _제2캠퍼스,공학계열,2358,2826,83.4
2022,강원대학교 _제2캠퍼스,예체능계열,651,715,91
2022,건국대학교,인문사회계열,5201,3745,138.9
2022,건국대학교,자연과학계열,1916,1970,97.3
2022,건국대학교,공학계열,5189,4927,105.3
2022,건국대학교,예체능계열,1563,1220,128.1
2022,건국대학교,의학계열,327,276,118.5
2022,건국대학교(글로컬) _분교,인문사회계열,2111,1975,106.9
2022,건국대학교(글로컬) _분교,자연과학계열,1687,1720,98.1
2022,건국대학교(글로컬) _분교,공학계열,970,1033,93.9
2022,건국대학교(글로컬) _분교,예체능계열,1584,1488,106.5
2022,건양대학교,인문사회계열,1739,1959,88.8
2022,건양대학교,자연과학계열,412,483,85.3
2022,건양대학교,공학계열,567,745,76.1
2022,건양대학교,예체능계열,112,125,89.6
2022,건양대학교 _제2캠퍼스,인문사회계열,166,168,98.8
2022,건양대학교 _제2캠퍼스,자연과학계열,2082,1957,106.4
2022,건양대학교 _제2캠퍼스,공학계열,956,1077,88.8
2022,건양대학교 _제2캠퍼스,의학계열,228,196,116.3
2022,경기대학교,인문사회계열,5521,5090,108.5
2022,경기대학교,자연과학계열,1048,986,106.3
2022,경기대학교,공학계열,2855,2929,97.5
2022,경기대학교,예체능계열,1334,1442,92.5
2022,경기대학교 _제2캠퍼스,인문사회계열,1447,898,161.1
2022,경기대학교 _제2캠퍼스,예체능계열,407,414,98.3
2022,경남과학기술대학교,인문사회계열,841,930,90.4
2022,경남과학기술대학교,자연과학계열,902,973,92.7
2022,경남과학기술대학교,공학계열,1379,1498,92.1
2022,경남과학기술대학교,예체능계열,94,129,72.9
2022,경남대학교,인문사회계열,4195,4736,88.6
2022,경남대학교,자연과학계열,1677,1957,85.7
2022,경남대학교,공학계열,2764,3185,86.8
2022,경남대학교,예체능계열,830,802,103.5
2022,경동대학교,인문사회계열,571,263,217.1
2022,경동대학교,자연과학계열,37,50,74
