기준연도,학교명,학과명,등록금,대계열
2016,국립공주대학교,경영학과,3364000,인문사회계열
2016,국립공주대학교,경제통상학부,3364000,인문사회계열
2016,국립공주대학교,경제학전공,3198000,인문사회계열
2016,국립공주대학교,고분자공학전공,4230000,공학계열
2016,국립공주대학교,공업화학전공,4230000,공학계열
2016,국립공주대학교,관광경영학전공,3198000,인문사회계열
2016,국립공주대학교,관광영어통역학전공,3198000,인문사회계열
2016,국립공주대학교,관광학부,3364000,인문사회계열
2016,국립공주대학교,광공학과,4396000,공학계열
2016,국립공주대학교,교육학과,3364000,인문사회계열
2016,국립공주대학교,국어교육과,3364000,인문사회계열
2016,국립공주대학교,국제금융공학전공,3880000,자연과학계열
2016,국립공주대학교,국제통상학전공,3198000,인문사회계열
2016,국립공주대학교,국제학부,4046000,인문사회계열
2016,국립공주대학교,금형설계공학과,4396000,공학계열
2016,국립공주대학교,기계공학전공,4230000,공학계열
2016,국립공주대학교,기계설계공학전공,4230000,공학계열
2016,국립공주대학교,기계시스템공학전공,4230000,공학계열
2016,국립공주대학교,기계자동차공학부,4396000,공학계열
2016,국립공주대학교,기술가정교육과,4046000,자연과학계열
2016,국립공주대학교,나노재료공학전공,4230000,공학계열
2016,국립공주대학교,대기과학과,4046000,자연과학계열
2016,국립공주대학교,도시및교통공학전공,4230000,공학계열
2016,국립공주대학교,독어독문학과,3364000,인문사회계열
2016,국립공주대학교,동물자원학과,4046000,자연과학계열
2016,국립공주대학교,만화애니메이션학부,4396000,예체능계열
2016,국립공주대학교,무용학과,4396000,예체능계열
2016,국립공주대학교,문헌정보교육과,3364000,인문사회계열
2016,국립공주대학교,문화재보존과학과,4046000,자연과학계열
2016,국립공주대학교,물리교육과,4046000,자연과학계열
2016,국립공주대학교,물리학과,4046000,자연과학계열
2016,국립공주대학교,법학과,3364000,인문사회계열
2016,국립공주대학교,부동산학전공,3198000,인문사회계열
2016,국립공주대학교,불어불문학과,3364000,인문사회계열
2016,국립공주대학교,사학과,3364000,인문사회계열
2016,국립공주대학교,사회복지학과,3364000,인문사회계열
2016,국립공주대학교,산림자원학과,4046000,자연과학계열
2016,국립공주대학교,산업디자인공학부,4396000,공학계열
2016,국립공주대학교,산업시스템공학과,4396000,공학계열
2016,국립공주대학교,산업유통학과,3364000,인문사회계열
2016,국립공주대학교,상업정보교육과,4024000,인문사회계열
2016,국립공주대학교,생명과학과,4046000,자연과학계열
2016,국립공주대학교,생물교육과,4046000,자연과학계열
2016,국립공주대학교,생물산업공학부,4046000,자연과학계열
2016,국립공주대학교,생물산업기계공학전공,3880000,자연과학계열
2016,국립공주대학교,생활체육지도학과,4046000,예체능계열
2016,국립공주대학교,세라믹디자인전공,4230000,예체능계열
2016,국립공주대학교,식물자원학과,4046000,자연과학계열
2016,국립공주대학교,식품과학부,4046000,자연과학계열
2016,국립공주대학교,신소재공학부,4396000,공학계열
2016,국립공주대학교,신소재시스템공학전공,4230000,공학계열
2016,국립공주대학교,역사교육과,3364000,인문사회계열
2016,국립공주대학교,영어교육과,3364000,인문사회계열
2016,국립공주대학교,영어영문학과,3364000,인문사회계열
2016,국립공주대학교,외식상품학전공,3880000,자연과학계열
2016,국립공주대학교,원예학과,4046000,자연과학계열
2016,국립공주대학교,유아교육과,3364000,인문사회계열
2016,국립공주대학교,윤리교육과,3364000,인문사회계열
2016,국립공주대학교,응급구조학과,4046000,자연과학계열
2016,국립공주대학교,응용수학과,4046000,자연과학계열
2016,국립공주대학교,의료정보학과,4046000,자연과학계열
2016,국립공주대학교,의류상품학과,4046000,자연과학계열
2016,국립공주대학교,일반사회교육과,3364000,인문사회계열
2016,국립공주대학교,자동차공학전공,4230000,공학계열
2016,국립공주대학교,전기공학전공,4230000,공학계열
2016,국립공주대학교,전기전자제어공학부,4396000,공학계열
2016,국립공주대학교,전자공학나노정보공학전공,4230000,공학계열
2016,국립공주대학교,전파공학전공,4230000,공학계열
2016,국립공주대학교,정보통신공학부,4396000,공학계열
2016,국립공주대학교,정보통신공학전공,4230000,공학계열
2016,국립공주대학교,제어계측공학전공,4230000,공학계열
2016,국립공주대학교,조형디자인학부,4396000,예체능계열
2016,국립공주대학교,주얼리디자인전공,4230000,예체능계열
2016,국립공주대학교,중어중문학과,3364000,인문사회계열
2016,국립공주대학교,지구과학교육과,4046000,자연과학계열
2016,국립공주대학교,지리교육과,3364000,인문사회계열
2016,국립공주대학교,지역개발학부,3364000,인문사회계열
2016,국립공주대학교,지역건설공학전공,3880000,자연과학계열
2016,국립공주대학교,지역사회개발학전공,3198000,인문사회계열
2016,국립공주대학교,지질환경과학과,4046000,자연과학계열
2016,국립공주대학교,카툰코믹스전공,4230000,예체능계열
2016,국립공주대학교,컴퓨터공학부,4396000,공학계열
2016,국립공주대학교,컴퓨터공학전공,4230000,공학계열
2016,국립공주대학교,컴퓨터소프트웨어공학전공,4230000,공학계열
2016,국립공주대학교,토목환경공학전공,4230000,공학계열
2016,국립공주대학교,특수교육과,3364000,인문사회계열
2016,국립공주대학교,특수동물학과,4046000,자연과학계열
2016,국립공주대학교,퍼니처디자인전공,4230000,예체능계열
2016,국립공주대학교,한문교육과,3364000,인문사회계열
2016,국립공주대학교,행정학과,3364000,인문사회계열
2016,국립공주대학교,화학공학부,4396000,공학계열
2016,국립공주대학교,화학공학전공,4230000,공학계열
2016,국립공주대학교,화학과,4046000,자연과학계열
2016,국립공주대학교,화학교육과,4046000,자연과학계열
2016,국립공주대학교,환경공학과,4396000,공학계열
2016,국립공주대학교,환경교육과,4046000,자연과학계열
2016,국립군산대학교,IT정보제어공학부,4417000,공학계열
2016,국립군산대학교,IT정보제어공학부,4417000,공학계열
2016,국립군산대학교,간호학과,4134000,자연과학계열
2016,국립군산대학교,건축공학과,4249000,공학계열
2016,국립군산대학교,경영학부,3495000,인문사회계열
2016,국립군산대학교,경제학과,3327000,인문사회계열
2016,국립군산대학교,국어국문학과,3495000,인문사회계열
2016,국립군산대학교,기계자동차공학부,4249000,공학계열
2016,국립군산대학교,기계자동차조선해양공학부,4417000,공학계열
2016,국립군산대학교,기계자동차조선해양공학부,4417000,공학계열
2016,국립군산대학교,기계자동차조선해양공학부,4417000,공학계열
2016,국립군산대학교,기계자동차조선해양공학부,4417000,공학계열
2016,국립군산대학교,나노화학공학과,4417000,공학계열
2016,국립군산대학교,동력기계시스템공학과,4417000,공학계열
2016,국립군산대학교,동아시아학부,3495000,인문사회계열
2016,국립군산대학교,동아시아학부,3495000,인문사회계열
2016,국립군산대학교,무역학과,3495000,인문사회계열
2016,국립군산대학교,물류학과,3495000,인문사회계열
2016,국립군산대학교,물리학과,4134000,자연과학계열
2016,국립군산대학교,미디어문화학과,3495000,인문사회계열
2016,국립군산대학교,법학과,3495000,인문사회계열
2016,국립군산대학교,사학과,3327000,인문사회계열
2016,국립군산대학교,사회복지학과,3495000,인문사회계열
2016,국립군산대학교,생물학과,4134000,자연과학계열
2016,국립군산대학교,세라믹콘텐츠디자인학과,4249000,예체능계열
2016,국립군산대학교,수산생명의학과,3966000,자연과학계열
2016,국립군산대학교,수학과,3515000,자연과학계열
2016,국립군산대학교,식품생명과학부,4417000,자연과학계열
2016,국립군산대학교,식품생명과학부,4134000,자연과학계열
2016,국립군산대학교,식품영양학과,3966000,자연과학계열
2016,국립군산대학교,신소재공학과,4417000,공학계열
2016,국립군산대학교,아동가족학과,4134000,인문사회계열
2016,국립군산대학교,역사철학부,3495000,인문사회계열
2016,국립군산대학교,역사철학부,3495000,인문사회계열
2016,국립군산대학교,영어영문학과,3495000,인문사회계열
2016,국립군산대학교,음악과,4417000,예체능계열
2016,국립군산대학교,일어일문학과,3327000,인문사회계열
2016,국립군산대학교,전기공학과,4417000,공학계열
2016,국립군산대학교,전자공학과,4417000,공학계열
2016,국립군산대학교,전파공학과,4249000,공학계열
2016,국립군산대학교,정보통신공학과,4249000,공학계열
2016,국립군산대학교,제어로봇공학과,4249000,공학계열
2016,국립군산대학교,조선공학과,4249000,공학계열
2016,국립군산대학교,주거및실내계획학과,3966000,자연과학계열
2016,국립군산대학교,중어중문학과,3327000,인문사회계열
2016,국립군산대학교,철학과,3327000,인문사회계열
2016,국립군산대학교,체육학과,4134000,예체능계열
2016,국립군산대학교,컴퓨터정보공학과,4249000,공학계열
2016,국립군산대학교,컴퓨터정보통신공학부,4417000,공학계열
2016,국립군산대학교,컴퓨터정보통신공학부,4417000,공학계열
2016,국립군산대학교,토목공학과,4417000,공학계열
2016,국립군산대학교,통계컴퓨터과학과,4134000,자연과학계열
2016,국립군산대학교,해양공학과,4249000,공학계열
2016,국립군산대학교,해양생명과학과,3966000,자연과학계열
